number_rectangle,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,is_rectangle
Retângulo 751,41.66821586100616,27.838061805012483,70.59625544617487,27.838061805012483,70.59625544617487,50.399990163055804,41.66821586100616,50.399990163055804,True
Retângulo 752,2.873306386314922,52.65500697749441,27.374890321119352,52.65500697749441,27.374890321119352,72.07493870896684,2.873306386314922,72.07493870896684,True
Retângulo 753,24.41358655289132,87.1722947290741,47.148518461758144,87.1722947290741,47.148518461758144,103.09106553784838,24.41358655289132,103.09106553784838,True
Retângulo 754,76.77702910442751,24.979656496631762,95.35755899974102,34.34876134267791,40.034572988117766,24.53962388240153,63.569224552330404,66.88264447636796,False
Retângulo 755,54.93938817601214,42.66762964004298,71.41282627067085,42.66762964004298,71.41282627067085,62.76426268208462,54.93938817601214,62.76426268208462,True
Retângulo 756,2.3880253702659227,93.25296543151958,8.553667490059935,97.9620974036694,95.09827447475642,59.7109159416068,74.63729607196154,42.83014885271531,True
Retângulo 757,95.36851167149977,80.03044431756187,39.119034308842124,29.843519371193906,96.43340773928811,35.0900675508895,36.7884759997089,14.619723939144025,False
Retângulo 758,8.072462733384722,95.38768731541484,22.490980964064715,95.38768731541484,22.490980964064715,112.97865013791865,8.072462733384722,112.97865013791865,True
Retângulo 759,73.40962797834955,28.993443732039548,88.66005298509309,28.993443732039548,88.66005298509309,39.404234717877,73.40962797834955,39.404234717877,True
Retângulo 760,75.17542075239155,88.93752209400712,26.140296829376265,46.7097737626419,81.99022935502485,43.36312580691958,2.067919110823657,61.19778522782296,False
Retângulo 761,24.011190297801143,1.5930921221610883,1.6149505921925322,36.96214631656175,37.1481218813046,35.903328881495646,68.82445909107273,3.4900128599734015,False
Retângulo 762,93.73152176759064,25.187728875810677,91.30401647947987,85.9739299433812,69.9170172665989,28.765126666295128,79.80197393046812,71.43452152161518,False
Retângulo 763,68.81699090736521,64.03064775095243,10.616656393304602,57.51886901234718,20.141848858991153,24.122572031635848,55.85338090821793,81.66056695243388,False
Retângulo 764,80.1026234940869,66.46603164516259,108.78450903025457,66.46603164516259,108.78450903025457,84.42937691551892,80.1026234940869,84.42937691551892,True
Retângulo 765,78.04927548391169,77.97761155521508,94.79101862294709,79.70162996555527,94.90604714210701,107.05046849274518,77.25843331973779,107.75382765257008,True
Retângulo 766,28.87622237766897,89.96559349808744,44.94021842302767,89.96559349808744,44.94021842302767,102.8250286961731,28.87622237766897,102.8250286961731,True
Retângulo 767,60.2004695969349,69.99672249757776,74.61137873160001,69.99672249757776,74.61137873160001,98.99673798991586,60.2004695969349,98.99673798991586,True
Retângulo 768,24.859666451327943,24.015647918203832,40.582172319477706,78.94568277853533,20.858119924666617,18.07133516964735,39.288267343579776,85.12695363517403,False
Retângulo 769,42.98854907655083,35.128970354864165,71.10761557705212,36.90528204442243,70.7234124044717,60.56643524585967,46.05251522252947,59.699349885988795,True
Retângulo 770,74.06011835768837,7.141874915188174,44.99869184278021,10.783137224521678,52.46814070139146,17.51045708044623,11.147001373913968,37.912145257693965,False
Retângulo 771,19.999077969706835,27.550133728293613,4.12391034265478,57.53213188573834,77.17892317963532,41.8975074402368,26.330304641959636,36.52929735855509,False
Retângulo 772,98.60532314872488,31.97020095136045,111.6186346254326,31.97020095136045,111.6186346254326,50.308280282844166,98.60532314872488,50.308280282844166,True
Retângulo 773,82.66329911674046,28.568572328467944,108.270438667852,28.568572328467944,108.270438667852,42.675551086765076,82.66329911674046,42.675551086765076,True
Retângulo 774,99.8874247273694,82.55260229359365,118.82959858085505,82.55260229359365,118.82959858085505,102.33164507305644,99.8874247273694,102.33164507305644,True
Retângulo 775,56.81056183688915,30.694108348920295,88.93028510198744,30.523390313160107,85.77147368511915,43.863533429801805,59.00893648318018,43.02774967128094,True
Retângulo 776,6.526995864326112,1.9928807577600738,22.02628338375764,8.875315920699089,56.516674473394104,22.61457518346549,27.098239519894996,91.52851610918275,False
Retângulo 777,46.56277749586778,87.2217584552894,71.96617364507325,87.2217584552894,71.96617364507325,102.24718673149842,46.56277749586778,102.24718673149842,True
Retângulo 778,27.984559426768797,2.4841335324535656,56.97072466492428,2.3755985662027825,55.413799182240716,15.050379854320585,31.299689217576912,14.250453989753195,True
Retângulo 779,31.61572923564799,99.4056053578294,49.84285124241176,98.4824683231525,49.97413891731112,121.37179347101076,28.38960837119877,122.1054418467569,True
Retângulo 780,85.09366767945144,29.089388125627814,102.57463898411287,29.089388125627814,102.57463898411287,49.70829777588925,85.09366767945144,49.70829777588925,True
Retângulo 781,25.982765220708703,41.91432736386971,45.28057349481378,41.91432736386971,45.28057349481378,53.68649442099828,25.982765220708703,53.68649442099828,True
Retângulo 782,18.918686155378182,36.562239048446,46.75804949608283,36.562239048446,46.75804949608283,51.92548679332116,18.918686155378182,51.92548679332116,True
Retângulo 783,91.05846668270152,19.803738059339977,100.42201647235306,18.88957096486346,100.58515692778259,35.450825301046336,93.57139257337397,37.81034999293389,True
Retângulo 784,27.44272457773559,25.907041858594237,71.96930068514959,63.92638540498101,39.3397604539785,41.50077083471015,99.01028292680921,31.77851735196938,False
Retângulo 785,75.072861324195,9.403684126176714,101.07266798106134,9.403684126176714,101.07266798106134,32.05193835610075,75.072861324195,32.05193835610075,True
Retângulo 786,86.35856126831399,27.504169580259607,89.16152334693157,66.04214767443142,77.31846231412217,55.24330518741362,5.2775454027551465,99.46893372610528,False
Retângulo 787,81.89624069979529,90.24604984412933,18.189057028256673,59.71091805062853,48.70653075367809,97.0306876770478,90.57862673685042,97.99988678629224,False
Retângulo 788,69.07001628559519,41.959011880662686,31.000039694980796,23.136075103204945,19.457311158832415,5.7811946188587315,24.303941876355484,67.4315943249528,False
Retângulo 789,11.285402237758845,43.71677030987012,8.859964604896343,42.12326992063362,47.262207311563174,55.88777542031848,81.35823889759072,19.295135184704137,False
Retângulo 790,63.93363560964357,54.085261995814996,76.77199579509222,54.085261995814996,76.77199579509222,79.84826369978839,63.93363560964357,79.84826369978839,True
Retângulo 791,79.37696444203193,21.856841406783325,108.5660040141548,21.856841406783325,108.5660040141548,48.52474886840481,79.37696444203193,48.52474886840481,True
Retângulo 792,26.093774742369035,43.07444060882133,12.473721900089373,67.0191928856059,21.512003827259253,15.687560548742018,56.213997091759595,99.0982351277932,False
Retângulo 793,63.83001742256435,91.34017140789845,75.61512209974843,90.09290674805058,72.96767824439891,100.2331556047811,63.26971972238243,100.68679148705883,True
Retângulo 794,53.80458358855032,13.281917559546086,47.41038797771403,72.92702731924527,78.99913268320809,15.148139429728802,61.306169775697406,20.831917287290857,False
Retângulo 795,12.991629754277039,91.3484986565377,28.14483676044589,89.50923657927206,27.698961991581612,106.88696887897602,10.09343822174595,106.938605787562,True
Retângulo 796,91.73056116079749,31.61716653034141,103.36694428744438,31.61716653034141,103.36694428744438,59.16499635806006,91.73056116079749,59.16499635806006,True
Retângulo 797,29.25606939295674,90.46833702529486,52.161537182531646,90.46833702529486,52.161537182531646,111.09787237128043,29.25606939295674,111.09787237128043,True
Retângulo 798,74.43241662183209,80.80095499470646,91.5436504332096,79.70393774643506,91.13794685095795,106.15117335914324,75.14453190505542,106.32381392916095,False
Retângulo 799,37.63098594408248,67.92227564221272,61.21747052631909,71.35701567806635,62.44711649152809,86.00885740424731,40.034452768955504,84.51629839360201,True
Retângulo 800,7.57028077292079,35.1089548481212,29.31571798818902,35.1089548481212,29.31571798818902,60.8883425449251,7.57028077292079,60.8883425449251,True
Retângulo 801,87.49815321392401,21.008482244588567,59.05023409235564,78.37358031745235,99.81725137793106,51.15625085930061,95.8752099607161,8.162533228169755,False
Retângulo 802,3.742484363667309,60.32305898247099,20.69952660286256,60.32305898247099,20.69952660286256,83.23588278674218,3.742484363667309,83.23588278674218,True
Retângulo 803,30.47288858956245,96.05690691568354,28.378201872569154,60.05275354826504,47.776700785099536,62.58485114581107,46.55874657725092,84.42673778920167,False
Retângulo 804,25.844587396995166,20.092879817004484,48.7938616145893,20.092879817004484,48.7938616145893,36.13287868065398,25.844587396995166,36.13287868065398,True
Retângulo 805,49.66991167773435,19.256095701184794,91.05474089321541,64.48918467485362,67.0094734915841,69.13062643662404,17.300977004733298,53.02531696973185,False
Retângulo 806,81.9144928545175,62.26291346322671,22.407266692509165,12.324925555969656,4.094469427444569,86.00430660039117,76.38878394796286,64.43568538522064,False
Retângulo 807,28.576029139173965,47.28452255658785,44.009360221083796,47.28452255658785,44.009360221083796,61.37025717029357,28.576029139173965,61.37025717029357,True
Retângulo 808,71.4168129492406,91.01801699624728,87.09467353663356,68.49766675786559,7.903380300136764,19.001679623476043,20.474973146085695,21.773254927305185,False
Retângulo 809,89.70492690743282,74.00145556723352,83.74256194083544,31.92039961840133,32.91155477392187,14.722495198685092,21.346140338858234,92.9256020836598,True
Retângulo 810,11.04653119689224,97.738260922451,33.85774209138753,97.738260922451,33.85774209138753,120.2760242382622,11.04653119689224,120.2760242382622,True
Retângulo 811,16.332222182861965,95.90998893201717,41.95885916478069,95.90998893201717,41.95885916478069,110.4694487322366,16.332222182861965,110.4694487322366,True
Retângulo 812,66.64965461662037,74.86224516140047,78.83123650246786,74.86224516140047,78.83123650246786,89.44289886173492,66.64965461662037,89.44289886173492,True
Retângulo 813,18.54616640534217,12.618579307430544,52.97008441941309,24.169755834379657,73.07996256913654,23.660242599024084,34.61118635966234,34.03566696380231,False
Retângulo 814,96.49937816489603,47.73661335379473,15.54327289255799,85.60422387954245,31.32421478971751,15.497424328183651,57.835977636682834,90.90825906494098,False
Retângulo 815,66.97785817929854,15.101850095792335,51.721654455625114,61.12907150449001,33.52102424932441,28.098060456609463,62.39142529266077,42.334367982663025,False
Retângulo 816,88.87504702012778,71.02976409525974,110.94062229301156,74.32296662518073,110.01609571320138,94.96171596614344,91.3691819173112,94.20242595623259,True
Retângulo 817,28.39995980412545,2.178747577899953,40.016184449514306,2.178747577899953,40.016184449514306,22.38522318521094,28.39995980412545,22.38522318521094,True
Retângulo 818,62.51622139197605,21.51927037193721,85.14487605972201,19.242282553233366,86.30622137153657,30.183136164437798,62.988263256547484,30.928890608162988,False
Retângulo 819,0.30251048507801137,14.014601340703214,20.709502885175226,14.014601340703214,20.709502885175226,37.16121947851694,0.30251048507801137,37.16121947851694,True
Retângulo 820,45.8898522149484,16.87969420827259,71.22010173661243,16.87969420827259,71.22010173661243,37.276401641169954,45.8898522149484,37.276401641169954,True
Retângulo 821,28.233930830528543,68.45128968981975,48.1618908711223,68.45128968981975,48.1618908711223,97.34052680936507,28.233930830528543,97.34052680936507,True
Retângulo 822,23.15883200183997,53.59535066228952,47.25558807514516,53.59535066228952,47.25558807514516,65.41080411918719,23.15883200183997,65.41080411918719,True
Retângulo 823,65.78796743959552,39.68702112676046,91.15294182544747,36.56063780939669,89.12576260940294,52.32732769778477,62.524354699184414,51.119616283535876,True
Retângulo 824,56.43523065831878,76.19062849544235,75.94611331984278,74.75435946647077,79.23237032688053,105.14732343513651,57.871472869966894,103.3286068461273,True
Retângulo 825,3.78458935909916,97.46598634285296,32.03793402954009,100.0917570386031,30.988258244585467,116.62649108072628,3.788860940717911,114.01540933594539,True
Retângulo 826,2.451364026217257,98.06962059964057,17.53401514688585,97.00563651083198,18.08731245216814,111.24618569931631,2.677671957635868,112.09595134764933,True
Retângulo 827,59.9345708809486,56.14334167666589,88.14380627586097,56.14334167666589,88.14380627586097,72.61122093919651,59.9345708809486,72.61122093919651,True
Retângulo 828,19.035276323485988,82.85337111090526,34.43289615368438,83.02692879369572,34.464086720763305,99.7957154227637,18.972118308637544,99.0582125785386,True
Retângulo 829,28.041209922739483,61.82402388145578,52.68377821474128,61.82402388145578,52.68377821474128,74.91110351788812,28.041209922739483,74.91110351788812,True
Retângulo 830,77.57124217844601,93.01653770255749,94.10940559039065,95.45029808745443,93.900110281221,115.96440440738853,76.67588078851745,113.08505359254056,False
Retângulo 831,15.457645285561908,39.22636296205507,28.372668103870097,41.579627533631104,28.994190278929103,59.98369122112683,15.863984109666298,58.976774357406526,False
Retângulo 832,64.92542195008019,51.104697497097746,75.61125616620096,50.02186056924507,74.75214934990508,78.29244661333861,61.22333170765168,77.91490504074507,True
Retângulo 833,67.19541063637155,77.85229023506048,93.74346312563002,77.85229023506048,93.74346312563002,98.34074428671838,67.19541063637155,98.34074428671838,True
Retângulo 834,69.03791344595372,81.33839185289662,98.3992934858253,81.33839185289662,98.3992934858253,104.42703901959095,69.03791344595372,104.42703901959095,True
Retângulo 835,44.418540770217774,96.54133295969073,62.82961101407868,94.92421499879573,64.08358522754422,103.68442726165286,42.000673388632855,106.95764338170981,False
Retângulo 836,26.361739700460507,99.21254708359005,50.708360922171025,99.21254708359005,50.708360922171025,109.23732159970415,26.361739700460507,109.23732159970415,True
Retângulo 837,7.798629711327942,7.261114553184889,23.950935021126554,7.261114553184889,23.950935021126554,20.83915757266664,7.798629711327942,20.83915757266664,True
Retângulo 838,79.98104999608128,53.43199268304781,59.14974803190965,26.880055684819304,88.90599706567924,28.824287710796025,70.65530409735311,53.194962300838945,False
Retângulo 839,57.11930942214565,87.47712307640673,80.00987409509582,87.47712307640673,80.00987409509582,103.17370049598317,57.11930942214565,103.17370049598317,True
Retângulo 840,26.92897637802524,30.170546882158323,52.96083056181325,30.94471229273201,53.5696366377864,46.48278237021935,25.048730461382533,46.42342153043981,False
Retângulo 841,4.564106224433129,41.62054110825713,27.329238680899056,41.62054110825713,27.329238680899056,63.46816965533547,4.564106224433129,63.46816965533547,True
Retângulo 842,7.817438555125545,85.04179227480603,78.20107032737513,52.687482967688595,10.236961690147062,77.53346154225991,51.552391231409835,7.504661662108991,False
Retângulo 843,31.044754949061193,2.508544532034074,48.62415305592061,2.508544532034074,48.62415305592061,20.907467945369568,31.044754949061193,20.907467945369568,True
Retângulo 844,71.51359767149232,5.06725335656959,82.60552592891409,5.06725335656959,82.60552592891409,26.421706186633386,71.51359767149232,26.421706186633386,True
Retângulo 845,37.244595204975994,2.0287712522926604,55.949380688022494,2.0287712522926604,55.949380688022494,22.345295323771293,37.244595204975994,22.345295323771293,True
Retângulo 846,58.86211219113673,66.49174829166529,86.75849185005606,66.49174829166529,86.75849185005606,84.15415784702597,58.86211219113673,84.15415784702597,True
Retângulo 847,65.70162766614428,21.581386480602703,86.9980075265075,21.581386480602703,86.9980075265075,38.74247692236713,65.70162766614428,38.74247692236713,True
Retângulo 848,60.82426703296188,12.084143501801247,86.48368584820369,12.084143501801247,86.48368584820369,28.1224755771093,60.82426703296188,28.1224755771093,True
Retângulo 849,62.97785457921369,32.723342723933634,91.1801511845664,32.723342723933634,91.1801511845664,45.93156044945957,62.97785457921369,45.93156044945957,True
Retângulo 850,59.48843534049425,47.3994733889584,80.79609791900883,47.3994733889584,80.79609791900883,61.50911171365174,59.48843534049425,61.50911171365174,True
Retângulo 851,40.17537679755511,53.79471994586405,54.67784630786052,53.16705722956722,55.81816047296596,72.55040198575657,39.80266982158076,69.77513576193758,True
Retângulo 852,42.77934382157284,82.14326465635142,24.894071025283083,86.42734101151017,9.814016745623722,12.024055473490824,3.9511776885455485,44.127870683617445,False
Retângulo 853,4.1583309960736115,17.565147909564693,33.184913346372625,17.565147909564693,33.184913346372625,41.57812854243946,4.1583309960736115,41.57812854243946,True
Retângulo 854,43.58181361567694,46.0421862815415,82.30611657094971,85.77212723940976,61.01737840114282,57.60211532596383,1.7690416351449079,49.743390650720265,False
Retângulo 855,23.86029000321892,32.471858928313424,47.47332525388121,32.471858928313424,47.47332525388121,62.072409152436336,23.86029000321892,62.072409152436336,True
Retângulo 856,67.874606313044,85.77926594135292,94.79356342508898,85.77926594135292,94.79356342508898,107.51491687345437,67.874606313044,107.51491687345437,True
Retângulo 857,6.53830967273985,14.119944364092074,86.61412934779796,67.4464537117054,88.83084790600189,86.97948343551778,39.17887336536119,90.40342920745849,False
Retângulo 858,77.53394122657792,23.755011200732678,100.81686759435641,23.755011200732678,100.81686759435641,51.642002746093,77.53394122657792,51.642002746093,True
Retângulo 859,88.75139784377734,42.232776276086845,115.92624886860577,42.232776276086845,115.92624886860577,56.893762022855896,88.75139784377734,56.893762022855896,True
Retângulo 860,66.13214345496718,92.65338403578863,92.97032015641142,92.5782416459104,93.47627429446396,113.3265608538972,65.34257912740266,116.73022978805085,False
Retângulo 861,42.86180368224638,23.03671356152076,88.86579364749953,63.6366366655023,21.31344333984142,47.74825425406859,5.150584573272021,68.57342557758419,False
Retângulo 862,33.685087342101895,13.760271387680167,46.6041496210771,13.760271387680167,46.6041496210771,36.88856559480716,33.685087342101895,36.88856559480716,True
Retângulo 863,97.5207951330212,80.58650300339386,117.19410225062893,80.58650300339386,117.19410225062893,96.19991854290659,97.5207951330212,96.19991854290659,True
Retângulo 864,81.91313784138049,34.804016546266716,97.54731439134402,34.804016546266716,97.54731439134402,63.73867773572613,81.91313784138049,63.73867773572613,True
Retângulo 865,49.22163985804579,62.30404643519053,75.04094911443052,62.22113642362721,75.78558273622876,83.42547936622942,52.25777853952012,82.1089930507306,True
Retângulo 866,60.70388569453339,66.37664654687792,70.88627395387607,66.37664654687792,70.88627395387607,82.3600728493389,60.70388569453339,82.3600728493389,True
Retângulo 867,66.17910884982481,83.0447748921484,81.64738006894939,83.0447748921484,81.64738006894939,100.60715505742297,66.17910884982481,100.60715505742297,True
Retângulo 868,80.7499612398466,90.14103514906829,92.36711900585124,89.37320161857592,92.04573711756525,116.05027379894419,80.52571446345058,115.7094335137048,True
Retângulo 869,59.38152210305763,93.79987094724868,75.77831961908534,93.79987094724868,75.77831961908534,107.11237508163562,59.38152210305763,107.11237508163562,True
Retângulo 870,91.56189635986806,68.9872791419997,117.20500313479369,68.9872791419997,117.20500313479369,95.09439268147338,91.56189635986806,95.09439268147338,True
Retângulo 871,34.704475916177415,50.372563361497214,49.52338601500176,50.372563361497214,49.52338601500176,71.58920973844991,34.704475916177415,71.58920973844991,True
Retângulo 872,95.85084017533715,54.37420337963604,109.1580078782987,54.37420337963604,109.1580078782987,77.43313725779905,95.85084017533715,77.43313725779905,True
Retângulo 873,4.1340987858778675,76.78469824408006,24.11006678426713,79.76438114392516,25.19874502382697,87.19309307501025,5.030258726097865,86.2792991040816,True
Retângulo 874,73.92831523511796,73.30907529986547,92.05673778329864,73.30907529986547,92.05673778329864,85.71882996960443,73.92831523511796,85.71882996960443,True
Retângulo 875,50.27569492875593,97.28456933456809,45.977687633818995,50.46739125361002,4.418325711551374,14.643514624294628,35.892405550920124,94.91236380896602,False
Retângulo 876,16.606351507069583,24.07819363449093,35.67770773739757,10.145169881686877,79.35399400435647,67.08109968174108,53.74318160129899,55.029772611601565,False
Retângulo 877,85.51618519957901,67.64842203767786,84.30534430588511,81.50967986317086,74.52081012531823,25.646606072648005,19.735320735232598,31.937508643377775,False
Retângulo 878,25.87488020712675,55.50725476099634,95.31074266231894,79.95787300647713,81.95529453625161,79.5591536243154,3.0500151830194278,5.808108535530476,False
Retângulo 879,83.62780179020542,41.46895263852366,99.07908261859883,41.46895263852366,99.07908261859883,62.840686329088754,83.62780179020542,62.840686329088754,True
Retângulo 880,24.16948463924371,87.68186923705728,47.807843036801415,0.0885554755855833,95.01313219067745,81.23232084916793,73.26946505141319,87.85464159525246,False
Retângulo 881,12.23672774042911,74.68830408443294,29.933266816609148,74.68830408443294,29.933266816609148,88.82676420285411,12.23672774042911,88.82676420285411,True
Retângulo 882,56.65115003913037,54.30801449930098,71.2520502791487,54.30801449930098,71.2520502791487,69.27826128096967,56.65115003913037,69.27826128096967,True
Retângulo 883,48.90867940692327,86.91500500600334,35.79355499987926,51.52319368875533,11.537060070486337,19.202370671265424,57.046928476129466,30.508194248167875,False
Retângulo 884,28.121757384313394,41.47228484205323,29.321312362265537,2.272602444063332,69.80943691693713,35.61474368130232,61.70921598535849,36.010601673140464,False
Retângulo 885,33.5739015150765,8.38016907627932,61.46971795745084,8.38016907627932,61.46971795745084,34.853501289966715,33.5739015150765,34.853501289966715,True
Retângulo 886,81.92586953286977,27.430394013607415,100.38472158680463,26.232584679201214,102.22318924121836,45.49985063830408,80.20988942874796,47.095386410574974,True
Retângulo 887,19.239902035437943,64.80802278992638,37.065967307059694,65.79733244203307,40.49676916607277,84.29066748916583,21.091132981706366,83.5417778099322,False
Retângulo 888,26.398343449952954,6.072906711676063,42.32763977884769,75.70473827902516,30.1026952380953,42.255228414755564,95.21391360394838,81.979275668256,False
Retângulo 889,2.237171510983987,16.662361028039196,13.799903761511125,16.355891705706583,12.64646110072577,32.3141231520859,1.904398805410838,32.06689879002705,True
Retângulo 890,8.65026924103901,26.787005355171033,27.519331453817564,26.787005355171033,27.519331453817564,36.855100739551354,8.65026924103901,36.855100739551354,True
Retângulo 891,63.82566818336388,0.061021360583879414,50.86311715608321,32.5974703706311,70.25034715476826,60.30788633072919,33.111821365234725,27.37014738708413,False
Retângulo 892,76.82384530483816,30.39524002177544,100.85285875053424,30.39524002177544,100.85285875053424,47.41456152305459,76.82384530483816,47.41456152305459,True
Retângulo 893,16.33388781451222,88.41558538933975,40.7251950830133,89.78364252886891,42.690079859823605,102.66499050038537,15.015664403380507,102.79605939961264,True
Retângulo 894,57.342053544486845,24.54047972571268,84.91800998564864,23.10408778679514,84.18856544843294,46.53427826190227,57.64674022281465,47.25625737334903,True
Retângulo 895,55.459564473431996,69.88743789435502,94.61377884007241,82.52278228748156,68.19730716399474,13.585672369498592,35.56126298534754,78.28360135418914,False
Retângulo 896,15.184980680825976,73.50073864012472,28.105827733554456,73.50073864012472,28.105827733554456,97.25161347198858,15.184980680825976,97.25161347198858,True
Retângulo 897,20.568905785398883,21.75336515405989,85.26381199702283,75.86954620942414,52.81223960669594,3.6770151175918864,72.88195482231075,20.031903204440948,False
Retângulo 898,68.59091974853247,25.276185535572438,90.3877699691626,24.228867666399807,92.09122442392565,47.37655272614598,70.61807168272007,45.728962523652484,True
Retângulo 899,73.22907245805442,47.10251758326842,88.10030474061853,47.10251758326842,88.10030474061853,59.84009153639582,73.22907245805442,59.84009153639582,True
Retângulo 900,37.370364851618156,40.059133423197146,59.691857998854516,40.059133423197146,59.691857998854516,60.09662791084473,37.370364851618156,60.09662791084473,True
Retângulo 901,59.34768212609592,70.35225753476502,76.33951303381757,69.866980451966,78.92412082023068,98.74361689685591,58.30211645314024,98.72404965404505,True
Retângulo 902,20.499572901441145,4.9128856660786475,39.993399332924525,4.9128856660786475,39.993399332924525,33.79823292930679,20.499572901441145,33.79823292930679,True
Retângulo 903,6.155015384131557,54.80836322530016,35.445619719468155,54.80836322530016,35.445619719468155,79.48128688277342,6.155015384131557,79.48128688277342,True
Retângulo 904,9.045321134092365,37.64005532286554,64.38053820761014,35.459493020477936,22.51491245940698,62.19091444410796,82.38713440009418,18.705819736235163,False
Retângulo 905,9.87957651833094,23.599245902548848,23.752497294961923,25.032134169598983,21.463831431922642,39.66781123903464,10.99909902178226,39.62161628974301,False
Retângulo 906,86.4207155867641,21.983857232417225,101.6531296206263,21.983857232417225,101.6531296206263,48.35696417172825,86.4207155867641,48.35696417172825,True
Retângulo 907,51.73614957288346,53.26405819384388,72.82237046754109,1.8309259713864212,64.80142657377964,36.40764752867217,11.762054897973107,50.10415910836785,False
Retângulo 908,94.51110178477035,96.26168080726212,107.36243607429424,96.26168080726212,107.36243607429424,106.78581613637138,94.51110178477035,106.78581613637138,True
Retângulo 909,29.363621597646063,23.450184438471677,38.23411898745087,64.2080173388621,66.92572487163012,53.06404946236918,49.24886581826997,22.629363255554924,False
Retângulo 910,12.542961296287647,95.57430211315506,4.912923451202056,68.85890096274096,27.9318743185199,85.78666832412607,70.04175240346918,92.07262552668843,False
Retângulo 911,58.898899064363505,22.920955246072527,29.35835448759484,54.15457281978276,86.2112353040008,3.280016394966001,98.15883476763155,13.403517605758864,False
Retângulo 912,19.11764953131988,72.12451745038304,20.64152983769125,10.752077306158881,14.426291589479511,25.65509334981907,53.073666377640336,18.918847615944713,False
Retângulo 913,64.33935791727497,37.18172061024176,63.34473204446797,84.70822142062669,99.6844681901116,16.052962900112554,27.34832086650555,86.56047619682249,False
Retângulo 914,59.27839202204398,32.55334310616114,83.25507361485855,32.55334310616114,83.25507361485855,42.98285379227954,59.27839202204398,42.98285379227954,True
Retângulo 915,83.60825624761685,77.82263865457865,111.00471952126118,77.82263865457865,111.00471952126118,102.38046875951893,83.60825624761685,102.38046875951893,True
Retângulo 916,12.524697598828904,60.70075061002004,40.6974287142198,60.70075061002004,40.6974287142198,76.37238433354918,12.524697598828904,76.37238433354918,True
Retângulo 917,64.71293984064815,63.610144521124724,81.26782904232944,63.610144521124724,81.26782904232944,93.35744437922386,64.71293984064815,93.35744437922386,True
Retângulo 918,36.207716706448046,69.00627118433273,66.01310562258892,69.00627118433273,66.01310562258892,95.37335085555057,36.207716706448046,95.37335085555057,True
Retângulo 919,6.513782185906647,5.412257481835281,20.579813634304514,5.412257481835281,20.579813634304514,27.365278122596756,6.513782185906647,27.365278122596756,True
Retângulo 920,51.82126143657375,89.08543797232404,72.37973843233311,89.08543797232404,72.37973843233311,118.97016629480011,51.82126143657375,118.97016629480011,True
Retângulo 921,33.46973606841798,95.06284700648374,58.694136852771024,95.06284700648374,58.694136852771024,113.82877464957957,33.46973606841798,113.82877464957957,True
Retângulo 922,12.248265748486887,86.16052062289599,38.352268262943234,86.16052062289599,38.352268262943234,98.01756301036659,12.248265748486887,98.01756301036659,True
Retângulo 923,88.87326398052296,81.03527661875334,39.37257802646828,6.358105260127811,64.618411634013,45.72695063530755,98.21231325831711,96.69432281531839,False
Retângulo 924,89.76567569505595,4.863590899741256,103.75104969536918,3.6036538397239997,104.78012861456251,28.502875997233474,90.03920051609086,30.4339264388056,False
Retângulo 925,39.797609617913146,29.51946816232858,53.065256522967395,29.51946816232858,53.065256522967395,43.846225389573014,39.797609617913146,43.846225389573014,True
Retângulo 926,30.78162906251023,98.68648041202458,52.10508183641734,98.68648041202458,52.10508183641734,112.56319320305178,30.78162906251023,112.56319320305178,True
Retângulo 927,2.98643382248186,71.36755801298584,18.084112281451194,71.36755801298584,18.084112281451194,92.32857836340017,2.98643382248186,92.32857836340017,True
Retângulo 928,31.076842976465933,41.07157410225523,45.639209818531576,41.07157410225523,45.639209818531576,57.99373793460021,31.076842976465933,57.99373793460021,True
Retângulo 929,40.4741391870613,67.22367641648493,33.77716433826714,67.68709471520542,48.10103330101614,88.83632193431113,15.675401752858576,51.76769517769194,False
Retângulo 930,50.44172253155605,90.01787207024682,62.97353225759664,90.01787207024682,62.97353225759664,106.75346322736607,50.44172253155605,106.75346322736607,True
Retângulo 931,62.51561844507114,29.09552210319998,74.09709835737259,29.09552210319998,74.09709835737259,54.66837855112818,62.51561844507114,54.66837855112818,True
Retângulo 932,20.684743450338047,42.081112495157605,35.4633556933997,39.72562804811274,36.421708968973164,57.944339401872966,19.052659153617704,58.847187737151344,False
Retângulo 933,39.774422685381815,33.0369454555032,60.90971758867953,33.0369454555032,60.90971758867953,43.70885388204843,39.774422685381815,43.70885388204843,True
Retângulo 934,32.26031858998739,20.42555729550276,50.18296329900458,3.0391824530618172,11.10093104000761,9.982213821287012,26.03385814990955,67.07213268555142,False
Retângulo 935,68.60534228687449,52.273381086617235,82.64362382014924,52.273381086617235,82.64362382014924,74.89192898902441,68.60534228687449,74.89192898902441,True
Retângulo 936,10.617507554341332,30.624169205640662,99.97437723476004,28.76247747117452,89.69070237561411,73.5925128105313,98.49162121484098,33.4273498633779,False
Retângulo 937,94.03175566324626,87.44594776651809,109.45711463817713,91.17657554757535,113.05998449465952,104.12353460975568,94.18028911492588,107.01773081804562,True
Retângulo 938,86.93044699636992,82.92139595710285,111.16649061134956,83.31277736118304,113.60773796516973,96.75138977553185,87.27025154574397,96.42783412931149,True
